tconst,averagerating,numvotes,primary_title,original_title,start_year,runtime_minutes,genres,studio,domestic_gross,foreign_gross,release_year
tt2582782,7.6,176469,Hell or High Water,Hell or High Water,2016,102.0,"Action,Crime,Drama",LGF,27000000.0,10900000.0,2016
tt2692250,6.2,93103,Night at the Museum: Secret of the Tomb,Night at the Museum: Secret of the Tomb,2014,98.0,"Adventure,Comedy,Family",Fox,113700000.0,249500000.0,2014
tt2720680,6.7,32953,The Salvation,The Salvation,2014,92.0,"Drama,Western",IFC,44900.0,78430930.02516411,2015
tt2732210,4.1,169,Tumbledown,Tumbledown,2013,80.0,"Drama,Mystery,Romance",SM,135000.0,78430930.02516411,2016
tt2837574,6.8,25902,The Old Man & the Gun,The Old Man & the Gun,2018,93.0,"Biography,Comedy,Crime",FoxS,11300000.0,78430930.02516411,2018
tt2843832,7.6,14,The Gambler,The Gambler,2013,52.0,Documentary,Par.,33700000.0,5600000.0,2014
tt2920540,7.5,10155,"20,000 Days on Earth","20,000 Days on Earth",2014,97.0,"Documentary,Drama,Music",Drft.,280000.0,1800000.0,2014
tt3002286,5.5,12,Joker,Joker,2013,94.0,"Action,Thriller",UTV,169000.0,78430930.02516411,2012
tt3026488,6.5,6380,Alone in Berlin,Alone in Berlin,2016,103.0,"Drama,History,War",IFC,33100.0,78430930.02516411,2017
tt3032282,4.7,2576,Eden,Eden,2014,90.0,"Drama,Thriller",BG,65500.0,78430930.02516411,2015
tt3065132,6.9,4167,He Named Me Malala,He Named Me Malala,2015,88.0,Documentary,FoxS,2700000.0,97100.0,2015
tt3165612,6.5,36105,Sleeping with Other People,Sleeping with Other People,2015,101.0,"Comedy,Drama,Romance",IFC,819000.0,2400000.0,2015
tt3166734,7.7,37,Alpha,Alpha,2015,80.0,"Drama,Horror,Mystery",Studio 8,35900000.0,62300000.0,2018
tt3278330,6.4,24058,Tale of Tales,Il racconto dei racconti - Tale of Tales,2015,134.0,"Drama,Fantasy,Horror",IFC,119000.0,78430930.02516411,2016
tt3316960,7.5,116832,Still Alice,Still Alice,2014,101.0,Drama,SPC,18800000.0,25100000.0,2015
tt3324494,6.4,2212,Next Time I'll Aim for the Heart,La prochaine fois je viserai le coeur,2014,111.0,"Crime,Drama,Thriller",Distrib.,800.0,78430930.02516411,2016
tt3436064,7.6,10,The Last Station,La última estación,2012,90.0,Documentary,SPC,6600000.0,6900000.0,2010
tt3511542,6.0,1154,That Demon Within,Moh ging,2014,111.0,"Action,Crime",CL,172000.0,78430930.02516411,2014
tt3526706,6.3,3574,Chevalier,Chevalier,2015,105.0,"Comedy,Drama",Strand,25700.0,78430930.02516411,2016
tt3720636,6.2,331,God's Own Country,God's Own Country,2014,133.0,Drama,Orion,336000.0,78430930.02516411,2017
tt3735246,7.2,28438,Bajirao Mastani,Bajirao Mastani,2015,158.0,"Action,Drama,History",Eros,6600000.0,78430930.02516411,2015
tt3766354,6.7,97963,The Equalizer 2,The Equalizer 2,2018,121.0,"Action,Crime,Thriller",Sony,102100000.0,88300000.0,2018
tt0420293,6.9,32591,The Stanford Prison Experiment,The Stanford Prison Experiment,2015,122.0,"Biography,Drama,History",IFC,661000.0,78430930.02516411,2015
tt1033575,7.3,223464,The Descendants,The Descendants,2011,115.0,"Comedy,Drama",FoxS,82600000.0,94700000.0,2011
tt1091821,5.6,223,Noah,Noah,2012,107.25874831763123,Animation,Par.,101200000.0,261399999.0,2014
tt1130884,8.1,1005960,Shutter Island,Shutter Island,2010,138.0,"Mystery,Thriller",Par.,128000000.0,166800000.0,2010
tt1135989,6.0,3056,A Tale of Love and Darkness,A Tale of Love and Darkness,2015,95.0,"Biography,Drama,History",FCW,572000.0,78430930.02516411,2016
tt1182350,6.3,41608,You Will Meet a Tall Dark Stranger,You Will Meet a Tall Dark Stranger,2010,98.0,"Comedy,Drama,Romance",SPC,3200000.0,31000000.0,2010
tt1196141,6.2,38640,Diary of a Wimpy Kid,Diary of a Wimpy Kid,2010,94.0,"Comedy,Drama,Family",Fox,64000000.0,11700000.0,2010
tt1198101,6.1,11353,Kites,Kites,2010,123.0,"Action,Drama,Romance",Relbig.,1600000.0,1300000.0,2010
tt1204977,4.5,44054,Ouija,Ouija,2014,89.0,"Horror,Mystery,Thriller",Uni.,50900000.0,52700000.0,2014
tt1206543,6.8,99037,Out of the Furnace,Out of the Furnace,2013,116.0,"Crime,Drama,Thriller",Rela.,11300000.0,4300000.0,2013
tt1253864,6.0,152992,Immortals,Immortals,2011,110.0,"Action,Drama,Fantasy",Rela.,83500000.0,143400000.0,2011
tt1270262,7.1,58342,The Devil's Double,The Devil's Double,2011,109.0,"Biography,Drama,Thriller",LGF,1400000.0,78430930.02516411,2011
tt1273678,5.5,36767,The Spy Next Door,The Spy Next Door,2010,94.0,"Action,Comedy,Family",LGF,24300000.0,20900000.0,2010
tt1311075,6.6,1266,The Human Resources Manager,The Human Resources Manager,2010,103.0,"Comedy,Drama",FM,64000.0,329000.0,2011
tt1313139,5.9,12028,The Oranges,The Oranges,2011,90.0,"Comedy,Drama,Romance",ATO,366000.0,78430930.02516411,2012
tt1325004,5.0,211733,The Twilight Saga: Eclipse,The Twilight Saga: Eclipse,2010,124.0,"Adventure,Drama,Fantasy",Sum.,300500000.0,398000000.0,2010
tt1355630,6.8,107625,If I Stay,If I Stay,2014,107.0,"Drama,Fantasy,Music",WB (NL),50500000.0,28400000.0,2014
tt1389096,6.5,50545,Stand Up Guys,Stand Up Guys,2012,95.0,"Comedy,Crime,Thriller",LGF,3300000.0,78430930.02516411,2013
tt1392190,8.1,780910,Mad Max: Fury Road,Mad Max: Fury Road,2015,120.0,"Action,Adventure,Sci-Fi",WB,153600000.0,224800000.0,2015
tt1440292,7.3,79810,Submarine,Submarine,2010,97.0,"Comedy,Drama,Romance",Wein.,468000.0,397000.0,2011
tt1440345,6.7,30457,This Must Be the Place,This Must Be the Place,2011,118.0,"Comedy,Drama",Wein.,144000.0,11600000.0,2012
tt1454029,8.1,392699,The Help,The Help,2011,146.0,Drama,BV,169700000.0,46900000.0,2011
tt1464580,6.5,38749,Stake Land,Stake Land,2010,98.0,"Drama,Horror,Sci-Fi",IFC,33200.0,78430930.02516411,2011
tt1465487,6.8,23995,Heartbreaker,L'arnacoeur,2010,105.0,"Comedy,Romance",IFC,504000.0,46900000.0,2010
tt1521848,6.4,9543,Potiche,Potiche,2010,103.0,Comedy,MBox,1600000.0,21600000.0,2011
tt1578275,5.3,48148,The Dilemma,The Dilemma,2011,111.0,"Comedy,Drama",Uni.,48500000.0,21200000.0,2011
tt1606259,6.8,2642,Knuckle,Knuckle,2011,97.0,"Biography,Documentary,Drama",Vita.,2600.0,78430930.02516411,2011
tt1623008,7.2,1566,The Arbor,The Arbor,2010,94.0,"Biography,Documentary,Drama",Strand,21600.0,105000.0,2011
tt1634136,6.1,11248,Violet & Daisy,Violet & Daisy,2011,88.0,"Action,Comedy,Crime",Cdgm.,17200.0,78430930.02516411,2013
tt1667838,5.7,6921,I Hate Luv Storys,I Hate Luv Storys,2010,129.0,"Comedy,Drama,Romance",UTV,848000.0,14900000.0,2010
tt1674771,6.6,71519,Entourage,Entourage,2015,104.0,Comedy,WB,32400000.0,16900000.0,2015
tt1740710,5.9,8285,Mere Brother Ki Dulhan,Mere Brother Ki Dulhan,2011,139.0,"Comedy,Family,Romance",Yash,496000.0,78430930.02516411,2011
tt1785670,6.3,484,Widows,Viudas,2011,100.0,"Comedy,Drama",Fox,42400000.0,33600000.0,2018
tt1809398,7.2,129981,Unbroken,Unbroken,2014,137.0,"Biography,Drama,Sport",Uni.,115600000.0,47800000.0,2014
tt1816518,7.9,15992,Ernest & Celestine,Ernest et Célestine,2012,80.0,"Adventure,Animation,Comedy",GK,262000.0,4800000.0,2014
tt1829012,5.3,20153,Passion,Passion,2012,102.0,"Drama,Mystery,Thriller",EOne,92200.0,78430930.02516411,2013
tt1846589,6.6,33983,Hunter Killer,Hunter Killer,2018,122.0,"Action,Thriller",LG/S,15800000.0,78430930.02516411,2018
tt6690310,6.2,577,Extraordinary Mission,Fei fan ren wu,2017,117.0,"Action,Crime",Crimson,54200.0,78430930.02516411,2017
tt6772950,5.2,33621,Truth or Dare,Truth or Dare,2018,100.0,"Horror,Thriller",Uni.,41400000.0,53900000.0,2018
tt7033498,6.5,132,Twelve,Twelve,2019,92.0,"Family,Sport",Hann.,184000.0,2400000.0,2010
tt7243750,5.7,278,RV: Resurrected Victims,Heesaeng boohwalja,2017,91.0,"Action,Mystery,Thriller",WGUSA,20400.0,78430930.02516411,2017
tt7282468,7.6,22671,Burning,Beoning,2018,148.0,"Drama,Mystery",WGUSA,719000.0,78430930.02516411,2018
tt7334528,5.7,9739,Uncle Drew,Uncle Drew,2018,103.0,"Comedy,Sport",LG/S,42500000.0,4200000.0,2018
tt7401588,7.4,46728,Instant Family,Instant Family,2018,118.0,"Comedy,Drama",Par.,67400000.0,53200000.0,2018
tt7745068,7.8,3203,My Hero Academia: Two Heroes,Boku no Hero Academia the Movie,2018,96.0,"Action,Adventure,Animation",FUN,5800000.0,78430930.02516411,2018
tt7867360,6.1,1592,Abduction,Abduction,2019,106.0,"Action,Sci-Fi",LGF,28100000.0,54000000.0,2011
tt7905466,8.4,15612,They Shall Not Grow Old,They Shall Not Grow Old,2018,99.0,"Documentary,History,War",WB,18000000.0,78430930.02516411,2018
tt8396182,6.3,7,Aurora,Aurora,2018,98.0,Drama,CGld,5700.0,5100.0,2011
tt0427152,5.9,91546,Dinner for Schmucks,Dinner for Schmucks,2010,114.0,Comedy,P/DW,73000000.0,13800000.0,2010
tt0443465,6.8,45181,Before We Go,Before We Go,2014,95.0,"Comedy,Drama,Romance",RTWC,37200.0,78430930.02516411,2015
tt0498381,4.5,34151,Rings,Rings,2017,102.0,"Drama,Horror,Mystery",Par.,27800000.0,55300000.0,2017
tt1085448,6.6,10,Lights Out,Lights Out,2010,107.25874831763123,Drama,WB (NL),67300000.0,81600000.0,2016
tt1092026,7.0,220567,Paul,Paul,2011,104.0,"Adventure,Comedy,Sci-Fi",Uni.,37400000.0,60600000.0,2011
tt1178665,6.3,22033,A Walk in the Woods,A Walk in the Woods,2015,104.0,"Adventure,Biography,Comedy",BG,29500000.0,8000000.0,2015
tt1231583,6.5,303523,Due Date,Due Date,2010,95.0,"Adventure,Comedy",WB,100500000.0,111200000.0,2010
tt1305591,5.4,19823,Mars Needs Moms,Mars Needs Moms,2011,88.0,"Adventure,Animation,Family",BV,21400000.0,17600000.0,2011
tt1308728,5.3,16988,The Happytime Murders,The Happytime Murders,2018,91.0,"Action,Comedy,Crime",STX,20700000.0,6800000.0,2018
tt1314655,6.2,122080,Devil,Devil,2010,80.0,"Horror,Mystery,Thriller",Uni.,33600000.0,29100000.0,2010
tt1375670,6.0,210377,Grown Ups,Grown Ups,2010,102.0,Comedy,Sony,162000000.0,109400000.0,2010
tt1389137,7.1,126849,We Bought a Zoo,We Bought a Zoo,2011,124.0,"Comedy,Drama,Family",Fox,75600000.0,44500000.0,2011
tt1413529,7.1,907,Golden Slumber,Gôruden suranbâ,2010,139.0,"Action,Drama,Thriller",CJ,94500.0,10600000.0,2018
tt1441952,6.8,58864,Salmon Fishing in the Yemen,Salmon Fishing in the Yemen,2011,107.0,"Comedy,Drama,Romance",CBS,9000000.0,25500000.0,2012
tt1456635,6.8,79786,Goon,Goon,2011,92.0,"Comedy,Drama,Sport",Magn.,4200000.0,2300000.0,2012
tt1478964,6.7,93868,Attack the Block,Attack the Block,2011,88.0,"Action,Comedy,Sci-Fi",SGem,1000000.0,4800000.0,2011
tt1480656,5.0,41897,Cosmopolis,Cosmopolis,2012,109.0,"Drama,Fantasy",EOne,764000.0,5300000.0,2012
tt1502404,5.4,90203,Drive Angry,Drive Angry,2011,104.0,"Action,Fantasy,Thriller",Sum.,10700000.0,18200000.0,2011
tt1527835,6.3,1991,Archipelago,Archipelago,2010,114.0,Drama,KL,7800.0,492000.0,2014
tt1562859,5.4,6616,Golmaal 3,Golmaal 3,2010,155.0,"Action,Comedy",Eros,1100000.0,935000.0,2010
tt1572491,6.6,12183,The Last Circus,Balada triste de trompeta,2010,107.0,"Comedy,Drama,Horror",Magn.,40500.0,3200000.0,2011
tt1588337,7.2,13991,Of Gods and Men,Des hommes et des dieux,2010,122.0,"Drama,History",SPC,4000000.0,38200000.0,2011
tt1588353,7.6,45,Bang Bang,Bang Bang,2011,102.0,Drama,FIP,2500000.0,39500000.0,2014
tt1596346,7.1,41659,Soul Surfer,Soul Surfer,2011,112.0,"Biography,Drama,Family",TriS,43900000.0,3200000.0,2011
tt1605776,8.3,7,The Visit,The Visit,2010,90.0,"Comedy,Drama,Romance",Uni.,65200000.0,33200000.0,2015
tt1615160,7.0,81288,The Foreigner,The Foreigner,2017,113.0,"Action,Thriller",STX,34400000.0,111000000.0,2017
tt1650407,6.3,8786,"Turn Me On, Dammit!","Få meg på, for faen",2011,76.0,"Comedy,Romance",NYer,126000.0,78430930.02516411,2012
tt1664892,6.5,2832,"Happy, Happy",Sykt lykkelig,2010,85.0,"Comedy,Drama",Magn.,45200.0,78430930.02516411,2011
tt1667307,5.7,8794,Damsels in Distress,Damsels in Distress,2011,99.0,"Comedy,Drama,Romance",SPC,1000000.0,78430930.02516411,2012
tt1674773,7.1,9423,Hannah Arendt,Hannah Arendt,2012,113.0,"Biography,Drama",Zeit.,717000.0,78430930.02516411,2013
tt1691152,7.2,4144,David Lynch: The Art Life,David Lynch: The Art Life,2016,88.0,"Biography,Documentary",Jan.,171000.0,78430930.02516411,2017
tt1788391,6.4,32807,Kill List,Kill List,2011,95.0,"Crime,Drama,Horror",IFC,29100.0,143000.0,2012
tt1826727,7.6,47,Life of the Party,Life of the Party,2017,84.0,"Comedy,Drama",WB (NL),53100000.0,12800000.0,2018
tt1839642,6.2,4710,The Face of Love,The Face of Love,2013,92.0,"Drama,Mystery,Romance",IFC,350000.0,78430930.02516411,2014
tt7286916,8.1,6993,The Dawn Wall,The Dawn Wall,2017,100.0,"Adventure,Biography,Documentary",Orch.,112000.0,78430930.02516411,2018
tt7607940,1.6,2087,Namaste England,Namaste England,2018,141.0,"Comedy,Drama,Romance",Eros,104000.0,78430930.02516411,2018
tt8290698,7.2,1620,The Spy Gone North,Gongjak,2018,137.0,Drama,CJ,501000.0,78430930.02516411,2018
tt8427036,5.4,673,Helicopter Eela,Helicopter Eela,2018,135.0,Drama,Eros,72000.0,78430930.02516411,2018
tt9151704,8.8,2067,Burn the Stage: The Movie,Burn the Stage: The Movie,2018,84.0,"Documentary,Music",Trafalgar,4200000.0,16100000.0,2018
tt0803096,6.9,225557,Warcraft,Warcraft,2016,123.0,"Action,Adventure,Fantasy",Uni.,47400000.0,386300000.0,2016
tt0964517,7.8,316539,The Fighter,The Fighter,2010,116.0,"Biography,Drama,Sport",Par.,93600000.0,35600000.0,2010
tt0990407,5.8,148622,The Green Hornet,The Green Hornet,2011,119.0,"Action,Comedy,Crime",Sony,98800000.0,129000000.0,2011
tt1850457,6.0,58994,Sisters,Sisters,2015,118.0,Comedy,Uni.,87000000.0,18000000.0,2015
tt1866249,7.2,39731,The Sessions,The Sessions,2012,95.0,"Biography,Comedy,Drama",FoxS,6000000.0,3100000.0,2012
tt1925518,5.3,6142,The Protector 2,Tom yum goong 2,2013,104.0,Action,Magn.,2500.0,3300000.0,2014
tt1943765,6.8,1232,Morgan,Morgan,2012,89.0,"Drama,Romance",Fox,3900000.0,4900000.0,2016
tt1978447,6.2,766,Policeman,Ha-shoter,2011,105.0,Drama,Crnth,11300.0,27000.0,2014
tt2005151,7.1,154029,War Dogs,War Dogs,2016,114.0,"Comedy,Crime,Drama",WB,43000000.0,43200000.0,2016
tt2073016,7.4,3144,The Other Son,Le fils de l'autre,2012,105.0,Drama,Cohen,1300000.0,78430930.02516411,2012
tt2108546,6.8,1952,Jackie,Jackie,2012,100.0,"Comedy,Drama",FoxS,14000000.0,78430930.02516411,2016
tt2179136,7.3,401915,American Sniper,American Sniper,2014,133.0,"Action,Biography,Drama",WB,350100000.0,197300000.0,2014
tt2239822,6.5,139792,Valerian and the City of a Thousand Planets,Valerian and the City of a Thousand Planets,2017,137.0,"Action,Adventure,Fantasy",STX,41200000.0,184700000.0,2017
tt2259360,6.5,858,Caught in the Web,Sou suo,2012,117.0,Drama,Vita.,1100.0,78430930.02516411,2013
tt2296747,6.7,782,Come What May,"En mai, fais ce qu'il te plaît",2015,114.0,"Drama,War",Cohen,37800.0,78430930.02516411,2016
tt2334733,5.7,6900,Madame Bovary,Madame Bovary,2014,118.0,Drama,Alc,44200.0,78430930.02516411,2015
tt2343793,6.4,24937,Third Person,Third Person,2013,137.0,"Drama,Romance",SPC,1000000.0,78430930.02516411,2014
tt2357129,5.9,88788,Jobs,Jobs,2013,128.0,"Biography,Drama",ORF,16100000.0,19800000.0,2013
tt2397535,7.5,225349,Predestination,Predestination,2014,97.0,"Drama,Mystery,Sci-Fi",VE,68400.0,78430930.02516411,2015
tt2527336,7.1,462903,Star Wars: The Last Jedi,Star Wars: Episode VIII - The Last Jedi,2017,152.0,"Action,Adventure,Fantasy",BV,620200000.0,712400000.0,2017
tt2586118,6.8,4175,The Ardennes,D'Ardennen,2015,96.0,Drama,FM,5600.0,78430930.02516411,2017
tt2692904,7.1,120703,Locke,Locke,2013,85.0,Drama,A24,1400000.0,78430930.02516411,2014
tt3003800,6.3,1230,Amour Fou,Amour fou,2014,96.0,"Comedy,Drama",FM,13700.0,78430930.02516411,2015
tt3062880,7.7,5535,Gett: The Trial of Viviane Amsalem,Gett,2014,115.0,Drama,MBox,988000.0,78430930.02516411,2015
tt3175038,6.5,14556,Ek Villain,Ek Villain,2014,129.0,"Action,Crime,Drama",Eros,731000.0,78430930.02516411,2014
tt3344922,6.4,3797,Hungry Hearts,Hungry Hearts,2014,109.0,"Drama,Romance,Thriller",IFC,6900.0,78430930.02516411,2015
tt3442006,6.4,33065,Cake,Cake,2014,102.0,Drama,CLF,2000000.0,78430930.02516411,2015
tt3606752,6.8,59408,Cars 3,Cars 3,2017,102.0,"Adventure,Animation,Comedy",BV,152900000.0,231000000.0,2017
tt7242142,7.4,17165,Blindspotting,Blindspotting,2018,95.0,"Comedy,Crime,Drama",LG/S,4300000.0,530000.0,2018
tt1075747,4.7,51860,Jonah Hex,Jonah Hex,2010,81.0,"Action,Drama,Fantasy",WB,10500000.0,356000.0,2010
tt1109624,7.2,84679,Paddington,Paddington,2014,95.0,"Adventure,Comedy,Family",W/Dim.,76300000.0,191800000.0,2015
tt1111235,4.6,77,Trance,Trance,2010,83.0,Horror,FoxS,2300000.0,21900000.0,2013
tt1217209,7.1,338728,Brave,Brave,2012,93.0,"Adventure,Animation,Comedy",BV,237300000.0,303200000.0,2012
tt1234654,6.1,33702,Greenberg,Greenberg,2010,107.0,"Comedy,Drama,Romance",Focus,4200000.0,1900000.0,2010
tt1265990,4.9,33062,The Roommate,The Roommate,2011,91.0,"Drama,Thriller",SGem,37300000.0,3200000.0,2011
tt1270842,6.4,10226,Norwegian Wood,Noruwei no mori,2010,133.0,"Drama,Romance",RF,13000.0,17600000.0,2012
tt1334470,5.4,3847,Raavan,Raavan,2010,130.0,"Action,Adventure,Crime",Relbig.,709000.0,648000.0,2010
tt1336617,6.3,32457,Cyrus,Cyrus,2010,91.0,"Comedy,Drama,Romance",FoxS,7500000.0,2500000.0,2010
tt1374992,6.4,66347,Upside Down,Upside Down,2012,109.0,"Drama,Fantasy,Romance",MNE,105000.0,8000000.0,2013
tt1395025,5.2,6613,Agent Vinod,Agent Vinod,2012,157.0,"Action,Adventure,Thriller",Eros,698000.0,78430930.02516411,2012
tt1440732,5.4,17055,Bel Ami,Bel Ami,2012,102.0,"Drama,History,Romance",Magn.,120000.0,8199999.0,2012
tt1442571,6.4,7100,14 Blades,Jin yi wei,2010,114.0,"Action,History,Thriller",RTWC,30640331.54076539,3800000.0,2014
tt1470023,5.5,39782,MacGruber,MacGruber,2010,90.0,"Action,Comedy,Romance",Uni.,8500000.0,797000.0,2010
tt1488555,6.3,155374,The Change-Up,The Change-Up,2011,112.0,"Comedy,Fantasy",Uni.,37100000.0,38400000.0,2011
tt1588173,6.9,208709,Warm Bodies,Warm Bodies,2013,98.0,"Comedy,Horror,Romance",LG/S,66400000.0,50600000.0,2013
tt1615918,4.4,28158,Alvin and the Chipmunks: Chipwrecked,Alvin and the Chipmunks: Chipwrecked,2011,87.0,"Adventure,Animation,Comedy",Fox,133100000.0,209600000.0,2011
tt1645089,8.3,65304,Inside Job,Inside Job,2010,109.0,"Crime,Documentary",SPC,4300000.0,3600000.0,2010
tt1646980,5.9,26994,The Double,The Double,2011,98.0,"Action,Crime,Drama",Imag.,138000.0,3600000.0,2011
tt1650062,7.0,320575,Super 8,Super 8,2011,112.0,"Mystery,Sci-Fi,Thriller",Par.,127000000.0,133100000.0,2011
tt1650554,6.6,238832,Kick-Ass 2,Kick-Ass 2,2013,103.0,"Action,Comedy,Crime",Uni.,28800000.0,32000000.0,2013
tt1657299,6.2,10018,The Decoy Bride,The Decoy Bride,2011,89.0,"Comedy,Drama,Romance",IFC,800.0,78430930.02516411,2012
tt1663321,7.0,8310,Chicken with Plums,Poulet aux prunes,2011,93.0,"Comedy,Drama",SPC,254000.0,1200000.0,2012
tt1663662,6.9,443667,Pacific Rim,Pacific Rim,2013,131.0,"Action,Adventure,Sci-Fi",WB,101800000.0,309200000.0,2013
tt1742336,6.7,24780,Your Sister's Sister,Your Sister's Sister,2011,90.0,"Comedy,Drama",IFC,1600000.0,78430930.02516411,2012
tt1781769,6.6,84668,Anna Karenina,Anna Karenina,2012,129.0,"Drama,Romance",Focus,12800000.0,56100000.0,2012
tt1832382,8.3,197684,A Separation,Jodaeiye Nader az Simin,2011,123.0,"Drama,Thriller",SPC,7100000.0,12800000.0,2011
tt1877832,8.0,620079,X-Men: Days of Future Past,X-Men: Days of Future Past,2014,132.0,"Action,Adventure,Sci-Fi",Fox,233900000.0,513900000.0,2014
tt3901826,7.7,14146,The Breadwinner,The Breadwinner,2017,94.0,"Animation,Drama,Family",GK,312000.0,78430930.02516411,2017
tt4034228,7.8,214557,Manchester by the Sea,Manchester by the Sea,2016,137.0,Drama,RAtt.,47700000.0,31300000.0,2016
tt4061010,5.3,7698,Blackway,Go with Me,2015,90.0,Thriller,Electric,27100.0,78430930.02516411,2016
tt4123430,6.6,163151,Fantastic Beasts: The Crimes of Grindelwald,Fantastic Beasts: The Crimes of Grindelwald,2018,134.0,"Adventure,Family,Fantasy",WB,159600000.0,494100000.0,2018
tt4126438,6.1,8046,The Ones Below,The Ones Below,2015,87.0,"Drama,Thriller",Magn.,12500.0,78430930.02516411,2016
tt4374460,7.6,5795,Aferim!,Aferim!,2015,108.0,"Adventure,Comedy,Drama",BWP,108000.0,78430930.02516411,2016
tt4428788,7.0,4473,Marguerite,Marguerite,2015,129.0,"Comedy,Drama,Music",Cohen,497000.0,78430930.02516411,2016
tt4555426,7.4,136546,Darkest Hour,Darkest Hour,2017,125.0,"Biography,Drama,History",Focus,56500000.0,94400000.0,2017
tt4727712,6.6,9,Book Club,Book Club,2015,72.0,Documentary,Par.,68600000.0,78430930.02516411,2018
tt4936450,7.4,10355,Graduation,Bacalaureat,2016,128.0,"Crime,Drama",IFC,176000.0,78430930.02516411,2017
tt5165344,7.1,19991,Rustom,Rustom,2016,148.0,"Crime,Drama,Thriller",Zee,1100000.0,571000.0,2016
tt5226984,6.8,4386,Tom of Finland,Tom of Finland,2017,117.0,"Biography,Drama",KL,378000.0,78430930.02516411,2017
tt5278506,7.6,13829,Tickled,Tickled,2016,92.0,"Documentary,Mystery",Magn.,614000.0,78430930.02516411,2016
tt5310090,7.6,10178,Saala Khadoos,Saala Khadoos,2016,109.0,"Action,Drama,Sport",UTV,76900.0,78430930.02516411,2016
tt6113488,6.2,6495,The Case for Christ,The Case for Christ,2017,112.0,"Biography,Drama",PFR,14700000.0,3000000.0,2017
tt6135348,7.5,10507,BPM (Beats Per Minute),120 battements par minute,2017,143.0,Drama,Orch.,125000.0,78430930.02516411,2017
tt6343314,7.2,72503,Creed II,Creed II,2018,130.0,"Drama,Sport",MGM,115700000.0,98300000.0,2018
tt6599340,6.4,1269,Bluebeard,Haebing,2017,117.0,Thriller,Strand,33500.0,5200.0,2010
tt6599340,6.4,1269,Bluebeard,Haebing,2017,117.0,Thriller,WGUSA,43100.0,78430930.02516411,2017
tt6662736,6.7,2048,What They Had,What They Had,2018,101.0,Drama,BST,260000.0,78430930.02516411,2018
tt6966692,8.3,204972,Green Book,Green Book,2018,130.0,"Biography,Comedy,Drama",Uni.,85100000.0,234700000.0,2018
tt7037566,5.3,82,Our President,Our President,2017,119.0,Documentary,CJ,507000.0,78430930.02516411,2017
tt7535780,6.5,24,The Great Wall,The Great Wall,2017,72.0,Documentary,Uni.,45500000.0,289400000.0,2017
tt9816988,5.2,26,Gold,Tala,2019,107.25874831763123,Drama,Wein.,7200000.0,7700000.0,2017
tt0369610,7.0,539338,Jurassic World,Jurassic World,2015,124.0,"Action,Adventure,Sci-Fi",Uni.,652300000.0,78430930.02516411,2015
tt0401729,6.6,241792,John Carter,John Carter,2012,132.0,"Action,Adventure,Sci-Fi",BV,73100000.0,211100000.0,2012
tt1139328,7.2,148274,The Ghost Writer,The Ghost Writer,2010,128.0,"Drama,Mystery,Thriller",Sum.,15500000.0,44700000.0,2010
tt1167638,6.7,30360,22 Bullets,L'immortel,2010,117.0,"Action,Crime,Drama",Cdgm.,30640331.54076539,21300000.0,2013
tt1179034,6.5,107079,From Paris with Love,From Paris with Love,2010,92.0,"Action,Crime,Thriller",LGF,24100000.0,28700000.0,2010
tt1194173,6.7,268678,The Bourne Legacy,The Bourne Legacy,2012,135.0,"Action,Adventure,Thriller",Uni.,113200000.0,162900000.0,2012
